Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>>>	WO 33/2A/1856/46	Paper number 46			Memorandum on promotion by selection of Colonels, to Major Generals	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215651
>>>>>>>	WO 33/2A/1856/47	Paper number 47			Correspondence concerning Submarine line of Electric Telegraph between Varna and Crimea, 1855-1856.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215652
>>>>>>>	WO 33/2A/1856/48	Paper number 48			Arrangements for discontinuing Turkish contingent in British pay	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215653
>>>>>>>	WO 33/2A/1856/49	Paper number 49			Treaty of Peace rendering services of Osmanti Irregular Cavalry no longer necessary	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215654
>>>>>>>	WO 33/2A/1856/50	Paper number 50			Report of Lieut. Col. Lefroy and Major Rutherford on land transport carriages	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215655
>>>>>>>	WO 33/2A/1	Paper number 1-56			Correspondence relative to the military expedition to the East	1854 Dec 16	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670387
>>>>>>>	WO 33/2A/2	Paper number 4-56			Correspondence relative to the military expedition to the East: part IV, 31 January to 27 February 1855	1866 June 6	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670388
>>>>>>>	WO 33/2A/3	Paper number 5-56			Further correspondence relative to the military expedition to the East: part V, 14 February to 30 June 1855	1855 Aug 27	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670389
>>>>>>>	WO 33/2A/4	Paper number 6-56			Further correspondence relative to the military expedition to the East: part VI, July to September 1855	1855 Oct 24	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670390
>>>>>>>	WO 33/2A/5	Paper number 7-56			Further correspondence relative to the military expedition to the East: part VII, October to December 1855	1856 Jan 28	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670391
>>>>>>>	WO 33/2A/6	Paper number 8-56			Further correspondence relative to the military expedition to the East: part VIII, January to March 1856	1856 Apr 14	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670392
>>>>>>>	WO 33/2A/7	Paper number 9-56			Further correspondence relative to the military expedition to the East: part IX, April to August 1856. With plans	1856 Aug 1	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670393
>>>>>>>	WO 33/2A/8	Paper number 12-56			Correspondence on General Williams' mission to Kars	1856 Jan 1	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670394
>>>>>>>	WO 33/2A/9	Paper number 13-56			Sir G Grey on the provisions of a proposed General Police Bill	1856 Jan 3	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670395
>>>>>>>	WO 33/2A/10	Paper number 17-56			Papers on recruiting in the United States	1856 Jan 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670396
>>>>>>>	WO 33/2A/11	Paper number 19-56			Further papers on recruiting in the United States	1856 Feb 1	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670397
>>>>>>>	WO 33/2A/12	Paper number 20-56			Papers relating to military affairs in Asiatic Turkey, and the defence and capituation of Kars	1856 Feb 2	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670398
>>>>>>>	WO 33/2A/13	Paper number 27-56			Consul Longworth to Lord Clarendon on affairs in Circassia	1856 Feb 22	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670399
>>>>>>>	WO 33/2A/14	Paper number 29-56			Memorandum on transporation	1856 Mar 1	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670400
>>>>>>>	WO 33/2A/15	Paper number 32-56			Correspondence between the Admiralty and Rear-Admiral the Hon. R S Dundas respecting Naval operations in the Baltic, from April to December 1855	1856 Jan 10	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670401
>>>>>>>	WO 33/2A/16	Paper number 33-56			Correspondence between the Admiralty and Rear-Admiral Sir E Lyons respecting Naval operations in the Black Sea, from January to December 1855	1856 Jan 10	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670402
>>>>>>>	WO 33/2A/17	Paper number 34-56			Papers relative to military affairs in Asiatic Turkey and the defence and capituation of Kars	1856 Jan 19	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670403
>>>>>>>	WO 33/2A/18	Paper number 35-56			Lord Stratford to Lord Clarendon on Principalities of Moldavia and Wallachia	1856 Mar 4	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670404
>>>>>>>	WO 33/2A/19	Paper number 37-56			Correspondence respecting the repayment of loans made by the Government	1856 Apr 11	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670405
>>>>>>>	WO 33/2A/20	Paper number 39-56			Sir John Young to Mr Labouchere on the proposed changes to the constitution of the Ionian Islands	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670406
>>>>>>>	WO 33/2A/21	Paper number 40-56			Sir H Barkly, Governor, to Mr Labouchere on Bay Islands	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670407
>>>>>>>	WO 33/2A/22	Paper number 42-56			Report on and details of the plans of the Victoria Military Hospital at Netley, on the Southampton Water	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670408
>>>>>>>	WO 33/2A/23	Paper number 43-56			Papers relating to the Commissariat Chest Fund	1856 May 1	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670409
>>>>>>>	WO 33/2A/24	Paper number 44-56			Sir John Young, High Commissioner, to Mr Labouchere on the Ionian Islands	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670410
>>>>>> 	WO 33/2B				Photocopies of some papers omitted from WO 33/1 and WO 33/2A. (Described at item level)	1854-1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1202572
>>>>>>>	WO 33/2B/1854/5	Paper number 5			Crimea: Instructions to Purveyor in Chief in the East	1854	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215656
>>>>>>>	WO 33/2B/1855/12	Paper number 12			Numbers of troops despatched to Crimea	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215657
>>>>>>>	WO 33/2B/1855/27	Paper number 27			Memorandum on Ordnance Office, 1 May 1855	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215658
>>>>>>>	WO 33/2B/1855/28	Paper number 28			Memorandum on Ordnance Office, 2 May 1855	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215659
>>>>>>>	WO 33/2B/1855/31	Paper number 31			Memorandum on army clothing	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215660
>>>>>>>	WO 33/2B/1855/51	Paper number 51			Regulations for Army Works Corps	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215661
>>>>>>>	WO 33/2B/1855/58	Paper number 58			Report on Purveying Department 1 Aug. 1855	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215662
>>>>>>>	WO 33/2B/1855/71	Paper number 71			Mr. Godley on recruiting the army	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215663
>>>>>>>	WO 33/2B/1855/75	Paper number 75			Col. Wetherall on Land Transport Corps	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215664
>>>>>>>	WO 33/2B/1855/76	Paper number 76			Returns from army in the East	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215665
>>>>>>>	WO 33/2B/1855/77	Paper number 77			Memorandum on number and efficiency (as a potential military force) of pensioners in United Kingdom and abroad	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215666
>>>>>>>	WO 33/2B/1856/14	Paper number 14			Lord Panmure to Duke of Cambridge on campaign of 1856	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215667
>>>>>>>	WO 33/2B/1856/41	Paper number 41			Lord Harding on Peace Establishment	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6215668
>>>>>>>	WO 33/2B/1	Paper number 12-55			Numbers of troops despatched to Crimea	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C9948498
>>>>>>>	WO 33/2B/2	Paper number 27-55			Memorandum on Ordnance Office, 1 May 1855	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C9948499
>>>>>>>	WO 33/2B/3	Paper number 28-55			Memorandum on Ordnance Office, 2 May 1855	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C9948500
>>>>>>>	WO 33/2B/4	Paper number 31-55			Memorandum on army clothing	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C9948501
>>>>>>>	WO 33/2B/5	Paper number 51-55			Regulations for Army Works Corps	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C9948502
>>>>>>>	WO 33/2B/6	Paper number 58-55			Report on Purveying Department 1 August 1855	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C9948503
>>>>>>>	WO 33/2B/7	Paper number 71-55			Mr Godley on recruiting the army	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C9948504
>>>>>>>	WO 33/2B/8	Paper number 75-55			Colonel Wetherall on Land Transport Corps	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C9948505
>>>>>>>	WO 33/2B/9	Paper number 76-55			Returns from army in the East	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C9948506
>>>>>>>	WO 33/2B/10	Paper number 77-55			Memorandum on number and efficiency (as a potential military force) of pensioners in United Kingdom and abroad	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C9948507
>>>>>>>	WO 33/2B/11	Paper number 14-56			Lord Panmure to Duke of Cambridge on campaign of 1856	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C9948508
>>>>>>>	WO 33/2B/12	Paper number 41-56			Lord Harding on Peace Establishment	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C9948509
>>>>>> 	WO 33/3A				Papers, 1856. (Described at item level). ¶ Papers 10-50 are included in both WO 33/2A and WO 33/3A	1856	 		For item/s extracted from this piece see		Open Document, Open Description	Normal Closure before FOI Act: 	30		C1202573
>>>>>>>	WO 33/3A/1856/10	Paper number 10			Prussian Organic Formations and Institutions. ¶ A copy of WO 33/2A/1856/10.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916410
>>>>>>>	WO 33/3A/1856/11	Paper number 11			Remarks on Prussian Military Formations and Institutions. ¶ A copy of WO 33/2A/1856/11.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916421
>>>>>>>	WO 33/3A/1856/12	Paper number 12			Correspondence on General Williams' Mission to Kars. ¶ Missing from volume - but accessioned as WO 33/2A/8.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916432
>>>>>>>	WO 33/3A/1856/13	Paper number 13			Sir G Grey on the provisions of a proposed General Police Bill. ¶ Missing from volume - but accessioned as WO 33/2A/9.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916443
>>>>>>>	WO 33/3A/1856/14	Paper number 14			Lord Panmure to Duke of Cambridge on campaign of 1856. ¶ Not in volume; for a photocopy, see: WO 33/2B/1856/14.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916446
>>>>>>>	WO 33/3A/1856/15	Paper number 15			Supplement to a report made at the Seat of War on reduction of hospitals at Smyrna and Kulalie. ¶ A copy of WO 33/2A/1856/15.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916447
>>>>>>>	WO 33/3A/1856/16	Paper number 16			Memoir on organization of United Kingdom Artillery of Militia. ¶ A copy of WO 33/2A/1856/16.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916448
>>>>>>>	WO 33/3A/1856/17	Paper number 17			Papers on recruiting in the United States. ¶ Missing from volume - but accessioned as WO 33/2A/10.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916449
>>>>>>>	WO 33/3A/1856/18	Paper number 18			Papers regarding necessity for New General Army Hospital. ¶ A copy of WO 33/2A/1856/18.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916450
>>>>>>>	WO 33/3A/1856/19	Paper number 19			Further papers on recruiting in the United States. ¶ Missing from volume - but accessioned as WO 33/2A/11.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916411
>>>>>>>	WO 33/3A/1856/20	Paper number 20			Paper on Asiatic Turkey after capitulation of Kars. ¶ Missing from volume - but accessioned as WO 33/2A/12.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916412
>>>>>>>	WO 33/3A/1856/21	Paper number 21			Regulations for use of Crimean Telegraph. ¶ A copy of WO 33/2A/1856/21.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916413
>>>>>>>	WO 33/3A/1856/22	Paper number 22			Report on land transport of French army. ¶ A copy of WO 33/2A/1856/22.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916414
>>>>>>>	WO 33/3A/1856/23	Paper number 23			Report on the army at Kertch. ¶ A copy of WO 33/2A/1856/23.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916415
>>>>>>>	WO 33/3A/1856/24	Paper number 24			Report on land transport of Turkish contingent. ¶ A copy of WO 33/2A/1856/24.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916416
>>>>>>>	WO 33/3A/1856/25	Paper number 25			Lime juice supplied for army in the East: Extracts of letters, 1854-1856. ¶ A copy of WO 33/2A/1856/25.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916417
>>>>>>>	WO 33/3A/1856/26	Paper number 26			Memorandum on the service of the Royal Engineers' Department. ¶ A copy of WO 33/2A/1856/26.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916418
>>>>>>>	WO 33/3A/1856/27	Paper number 27			Consul Longworth to Lord Clarendon on affairs in Circassia. ¶ Missing from volume - but accessioned as WO 33/2A/13.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916419
>>>>>>>	WO 33/3A/1856/28	Paper number 28			French military contracts - army clothing etc.. ¶ A copy of WO 33/2A/1856/28.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916420
>>>>>>>	WO 33/3A/1856/29	Paper number 29			Memorandum on transportation. ¶ Missing from volume - but accessioned as WO 33/2A/14.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916422
>>>>>>>	WO 33/3A/1856/30	Paper number 30			Papers relating to barracks in Ireland, 1849, 1853-1854. ¶ A copy of WO 33/2A/1856/30.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916423
>>>>>>>	WO 33/3A/1856/31	Paper number 31			British Foreign Legion: Answers to applications for discharged soldiers to return home using discharge certificate in lieu of passport. ¶ A copy of WO 33/2A/1856/31.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916424
>>>>>>>	WO 33/3A/1856/32	Paper number 32			Correspondence concerning naval operations in the Baltic. ¶ Missing from volume - but accessioned as WO 33/2A/15.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916425
>>>>>>>	WO 33/3A/1856/33	Paper number 33			Correspondence concerning naval operations in the Black Sea. ¶ Missing from volume - but accessioned as WO 33/2A/16.	1856	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16916426
